date,open,high,low,close,volume,average,barCount
2025-06-23,6274.0,6274.0,6274.0,6274.0,0.0,6274.0,0
2025-06-24,6347.25,6347.25,6347.25,6347.25,0.0,6347.25,0
2025-06-25,6339.5,6339.5,6339.5,6339.5,0.0,6339.5,0
2025-06-26,6385.75,6385.75,6385.75,6385.75,0.0,6385.75,0
2025-06-27,6415.75,6415.75,6415.75,6415.75,0.0,6415.75,0
2025-06-30,6445.75,6445.75,6445.75,6445.75,0.0,6445.75,0
2025-07-01,6445.25,6445.25,6445.25,6445.25,0.0,6445.25,0
2025-07-02,6475.25,6475.25,6475.25,6475.25,0.0,6475.25,0
2025-07-03,6530.0,6530.0,6530.0,6530.0,0.0,6530.0,0
2025-07-07,6477.75,6477.75,6477.75,6477.75,0.0,6477.75,0
2025-07-08,6477.5,6477.5,6477.5,6477.5,0.0,6477.5,0
2025-07-09,6511.5,6511.5,6511.5,6511.5,0.0,6511.5,0
2025-07-10,6530.0,6530.0,6530.0,6530.0,0.0,6530.0,0
2025-07-11,6505.75,6505.75,6505.75,6505.75,0.0,6505.75,0
2025-07-14,6520.5,6520.5,6520.5,6520.5,0.0,6520.5,0
2025-07-15,6493.75,6493.75,6493.75,6493.75,0.0,6493.75,0
2025-07-16,6512.25,6512.25,6512.25,6512.25,0.0,6512.25,0
2025-07-17,6549.5,6549.5,6549.5,6549.5,0.0,6549.5,0
2025-07-18,6545.0,6545.0,6545.0,6545.0,0.0,6545.0,0
2025-07-21,6555.0,6555.0,6555.0,6555.0,0.0,6555.0,0
2025-07-22,6559.5,6559.5,6559.5,6559.5,0.0,6559.5,0
2025-07-23,6605.0,6605.0,6605.0,6605.0,0.0,6605.0,0
2025-07-24,6615.25,6615.25,6615.25,6615.25,0.0,6615.25,0
2025-07-25,6644.5,6644.5,6644.5,6644.5,0.0,6644.5,0
2025-07-28,6641.75,6641.75,6641.25,6641.25,5.0,6641.75,1
2025-07-29,6624.5,6624.5,6624.5,6624.5,0.0,6624.5,0
2025-07-30,6615.0,6615.0,6615.0,6615.0,0.0,6615.0,0
2025-07-31,6601.25,6601.25,6601.25,6601.25,0.0,6601.25,0
2025-08-01,6463.0,6463.0,6463.0,6463.0,0.0,6463.0,0
2025-08-04,6559.5,6559.5,6559.5,6559.5,0.0,6559.5,0
2025-08-05,6530.5,6530.5,6530.5,6530.5,0.0,6530.5,0
2025-08-06,6575.5,6575.5,6575.5,6575.5,0.0,6575.5,0
2025-08-07,6571.25,6571.25,6571.25,6571.25,0.0,6571.25,0
2025-08-08,6623.0,6623.0,6623.0,6623.0,0.0,6623.0,0
2025-08-11,6610.0,6610.0,6610.0,6610.0,0.0,6610.0,0
2025-08-12,6678.75,6678.75,6678.75,6678.75,0.0,6678.75,0
2025-08-13,6694.5,6694.5,6694.5,6694.5,0.0,6694.5,0
2025-08-14,6701.5,6701.5,6701.5,6701.5,0.0,6701.5,0
2025-08-15,6684.5,6684.5,6684.5,6684.5,0.0,6684.5,0
2025-08-18,6682.75,6682.75,6682.75,6682.75,0.0,6682.75,0
2025-08-19,6644.5,6644.5,6644.5,6644.5,0.0,6644.5,0
2025-08-20,6624.75,6624.75,6624.75,6624.75,0.0,6624.75,0
2025-08-21,6600.75,6600.75,6600.75,6600.75,0.0,6600.75,0
2025-08-22,6695.5,6695.5,6695.5,6695.5,0.0,6695.5,0
2025-08-25,6668.25,6668.25,6668.25,6668.25,0.0,6668.25,0
2025-08-26,6696.0,6696.0,6696.0,6696.0,0.0,6696.0,0
2025-08-27,6702.5,6702.5,6702.5,6702.5,0.0,6702.5,0
2025-08-28,6702.5,6730.0,6702.5,6730.0,1.0,6702.5,1
2025-08-29,6683.5,6683.5,6683.5,6683.5,0.0,6683.5,0
2025-09-02,6634.5,6634.5,6634.5,6634.5,0.0,6634.5,0
2025-09-03,6666.5,6666.5,6666.5,6666.5,0.0,6666.5,0
2025-09-04,6721.25,6721.25,6721.25,6721.25,0.0,6721.25,0
2025-09-05,6696.75,6696.75,6696.75,6696.75,0.0,6696.75,0
2025-09-08,6713.5,6713.5,6713.5,6713.5,0.0,6713.5,0
2025-09-09,6731.5,6731.5,6731.5,6731.5,0.0,6731.5,0
2025-09-10,6751.5,6751.5,6751.5,6751.5,0.0,6751.5,0
2025-09-11,6802.25,6802.25,6802.25,6802.25,0.0,6802.25,0
2025-09-12,6801.75,6801.75,6801.75,6801.75,0.0,6801.75,0
2025-09-15,6837.25,6837.25,6837.25,6837.25,0.0,6837.25,0
2025-09-16,6823.0,6823.0,6823.0,6823.0,0.0,6823.0,0
2025-09-17,6809.75,6809.75,6809.75,6809.75,0.0,6809.75,0
2025-09-18,6847.75,6847.75,6847.75,6847.75,0.0,6847.75,0
2025-09-19,6878.0,6878.0,6878.0,6878.0,0.0,6878.0,0
2025-09-22,6913.75,6913.75,6913.75,6913.75,0.0,6913.75,0
2025-09-23,6873.0,6873.0,6873.0,6873.0,0.0,6873.0,0
2025-09-24,6851.5,6851.5,6851.5,6851.5,0.0,6851.5,0
2025-09-25,6822.25,6822.25,6822.25,6822.25,0.0,6822.25,0
2025-09-26,6858.25,6858.25,6858.25,6858.25,0.0,6858.25,0
2025-09-29,6875.5,6875.5,6875.5,6875.5,0.0,6875.5,0
2025-09-30,6901.25,6901.25,6901.25,6901.25,0.0,6901.25,0
2025-10-01,6920.75,6920.75,6920.75,6920.75,0.0,6920.75,0
2025-10-02,6934.25,6935.5,6925.0,6925.0,4.0,6934.875,3
2025-10-03,6923.25,6923.25,6923.25,6923.25,0.0,6923.25,0
2025-10-06,6951.5,6951.5,6951.5,6951.5,0.0,6951.5,0
2025-10-07,6920.75,6920.75,6920.75,6920.75,0.0,6920.75,0
2025-10-08,6960.25,6960.25,6960.25,6960.25,0.0,6960.25,0
2025-10-09,6939.5,6939.5,6939.5,6939.5,0.0,6939.5,0
2025-10-10,6751.5,6751.5,6751.5,6751.5,0.0,6751.5,0
2025-10-13,6845.25,6845.25,6845.25,6845.25,0.0,6845.25,0
2025-10-14,6839.25,6839.25,6839.25,6839.25,0.0,6839.25,0
2025-10-15,6869.25,6869.25,6869.25,6869.25,0.0,6869.25,0
2025-10-16,6823.0,6823.0,6823.0,6823.0,0.0,6823.0,0
2025-10-17,6857.0,6857.0,6857.0,6857.0,0.0,6857.0,0
2025-10-20,6928.0,6928.0,6928.0,6928.0,0.0,6928.0,0
2025-10-21,6928.0,6928.0,6928.0,6928.0,0.0,6928.0,0
2025-10-22,6891.0,6891.0,6891.0,6891.0,0.0,6891.0,0
2025-10-23,6930.75,6930.75,6930.75,6930.75,0.0,6930.75,0
2025-10-24,6985.5,6985.5,6985.5,6985.5,0.0,6985.5,0
2025-10-27,7073.0,7073.0,7073.0,7073.0,0.0,7073.0,0
2025-10-28,7090.0,7090.0,7090.0,7090.0,0.0,7090.0,0
2025-10-29,7085.0,7085.0,7085.0,7085.0,0.0,7085.0,0
2025-10-30,7023.25,7023.25,7023.25,7023.25,0.0,7023.25,0
2025-10-31,7042.25,7042.25,7042.25,7042.25,0.0,7042.25,0
2025-11-03,7050.75,7050.75,7050.75,7050.75,0.0,7050.75,0
2025-11-04,6971.25,6971.25,6963.75,6963.75,1.0,6971.25,1
2025-11-05,6992.75,6992.75,6992.75,6992.75,0.0,6992.75,0
2025-11-06,6910.75,6910.75,6910.75,6910.75,0.0,6910.75,0
2025-11-07,6850.0,6913.25,6850.0,6913.25,1.0,6850.0,1
2025-11-10,6967.25,7021.75,6957.0,7021.75,26.0,6962.15,5
2025-11-11,7037.0,7037.0,7037.0,7037.0,0.0,7037.0,0
2025-11-12,7043.0,7043.0,7043.0,7043.0,0.0,7043.0,0
2025-11-13,6925.25,6925.25,6925.25,6925.25,0.0,6925.25,0
2025-11-14,6918.5,6918.5,6918.5,6918.5,0.0,6918.5,0
2025-11-17,6901.5,6901.5,6854.75,6854.75,5.0,6901.5,4
2025-11-18,6770.0,6835.0,6770.0,6797.5,2.0,6802.5,2
2025-11-19,6820.0,6820.0,6820.0,6820.0,0.0,6820.0,0
2025-11-20,6768.75,6770.0,6713.25,6713.25,3.0,6769.575,3
2025-11-21,6803.75,6803.75,6777.25,6777.25,1.0,6803.75,1
2025-11-24,6880.0,6891.0,6879.5,6879.5,21.0,6880.525,3
2025-11-25,6940.25,6940.25,6940.25,6940.25,0.0,6940.25,0
2025-11-26,6988.0,6988.0,6988.0,6988.0,0.0,6988.0,0
2025-11-28,7019.0,7019.0,7019.0,7019.0,0.0,7019.0,0
2025-12-01,6987.0,6987.0,6985.5,6985.5,1.0,6987.0,1
2025-12-02,7003.5,7003.5,7003.5,7003.5,0.0,7003.5,0
2025-12-03,7020.75,7020.75,7020.75,7020.75,0.0,7020.75,0
2025-12-04,7027.75,7027.75,7027.75,7027.75,0.0,7027.75,0
2025-12-05,7050.0,7050.0,7040.5,7040.5,1.0,7050.0,1
2025-12-08,7016.0,7016.0,7016.0,7016.0,0.0,7016.0,0
2025-12-09,7011.0,7011.0,7011.0,7011.0,0.0,7011.0,0
2025-12-10,7051.25,7051.25,7051.25,7051.25,0.0,7051.25,0
2025-12-11,7071.0,7071.0,7071.0,7071.0,0.0,7071.0,0
2025-12-12,6991.5,6991.5,6991.5,6991.5,0.0,6991.5,0
2025-12-15,6981.75,6981.75,6981.75,6981.75,0.0,6981.75,0
2025-12-16,6954.5,6954.5,6954.5,6954.5,0.0,6954.5,0
2025-12-17,6877.75,6877.75,6877.75,6877.75,0.0,6877.75,0
2025-12-18,6931.75,6931.75,6931.75,6931.75,0.0,6931.75,0
2025-12-19,6973.5,6983.0,6973.5,6983.0,1.0,6973.5,1
2025-12-22,7021.0,7030.5,7021.0,7030.5,12.0,7022.1,3
2025-12-23,7039.75,7064.0,7038.0,7062.25,9.0,7052.425,9
2025-12-24,7081.5,7085.0,7081.5,7081.75,2.0,7083.25,2
2025-12-26,7088.0,7088.0,7080.5,7080.5,3.0,7085.5,3
2025-12-29,7040.25,7055.25,7040.0,7055.25,6.0,7048.25,6
2025-12-30,7047.0,7055.5,7045.0,7045.0,10.0,7048.675,10
2025-12-31,7040.0,7040.0,6993.0,6993.0,20.0,7017.1,20
2026-01-02,7036.25,7036.75,6975.0,7000.0,37.0,7011.775,22
2026-01-05,7036.25,7056.25,7036.25,7044.75,13.0,7047.275,11
2026-01-06,7055.0,7092.0,7055.0,7091.25,25.0,7064.9,10
2026-01-07,7100.0,7106.5,7064.5,7064.5,23.0,7090.225,21
2026-01-08,7050.0,7067.0,7047.25,7063.75,6.0,7057.875,6
2026-01-09,7062.0,7120.25,7062.0,7108.0,32.0,7109.125,28
2026-01-12,7085.0,7129.5,7085.0,7121.0,35.0,7114.525,32
2026-01-13,7122.0,7127.0,7084.75,7107.0,28.0,7108.4,21
2026-01-14,7069.0,7076.25,7030.0,7068.25,36.0,7060.6,21
2026-01-15,7111.25,7122.75,7084.5,7087.5,48.0,7110.875,34
2026-01-16,7083.75,7093.5,7075.0,7082.75,9.0,7085.1,5
2026-01-20,7009.25,7017.0,6932.75,6932.75,19.0,6973.425,15
2026-01-21,6985.0,7045.0,6942.25,7013.75,21.0,7005.775,18
2026-01-22,7063.0,7065.0,7035.25,7050.0,25.0,7055.5,18
2026-01-23,7056.0,7068.0,7040.5,7051.75,25.0,7055.0,18
2026-01-26,7065.0,7100.5,7065.0,7088.0,21.0,7087.1,16
2026-01-27,7099.0,7124.75,7099.0,7114.25,19.0,7117.9,16
