date,open,high,low,close,volume,average,barCount
2004-02-06,113.4,114.68,113.23,114.46,7310600.0,114.046,2450
2004-02-09,114.58,114.87,114.29,114.46,2728600.0,114.491,1147
2004-02-10,114.53,115.14,114.41,114.83,4009400.0,114.789,1718
2004-02-11,114.8,116.39,114.66,116.1,6810400.0,115.638,2647
2004-02-12,115.98,116.25,115.58,115.65,5096300.0,115.873,1933
2004-02-13,115.85,116.19,114.78,115.12,6806600.0,115.379,2185
2004-02-17,115.88,116.41,115.77,116.17,4765500.0,116.063,2126
2004-02-18,116.24,116.24,115.38,115.66,4318700.0,115.902,2058
2004-02-19,116.39,116.39,115.06,115.27,5112700.0,115.881,2148
2004-02-20,115.45,115.48,114.35,114.9,6904000.0,114.95,2385
2004-02-23,115.25,115.26,114.17,114.55,5532200.0,114.616,2325
2004-02-24,114.22,114.99,113.93,114.4,6200400.0,114.415,2104
2004-02-25,114.42,115.06,114.34,114.87,5266100.0,114.745,1972
2004-02-26,114.7,115.29,114.35,114.9,5135700.0,114.856,2172
2004-02-27,115.25,115.72,114.63,115.02,6354900.0,115.244,2277
2004-03-01,115.49,116.34,115.25,116.12,4593700.0,115.812,2056
2004-03-02,116.02,116.2,115.23,115.44,5039000.0,115.746,2357
2004-03-03,115.24,115.87,114.92,115.67,4549600.0,115.436,2094
2004-03-04,115.65,116.1,115.52,115.98,3649300.0,115.862,1687
2004-03-05,115.41,116.95,115.41,116.35,8701900.0,116.199,2377
2004-03-08,116.28,116.59,114.94,114.98,5083100.0,115.86,2088
2004-03-09,115.07,115.17,114.24,114.5,7773200.0,114.739,2258
2004-03-10,114.72,114.77,112.56,112.62,7959400.0,113.882,2527
2004-03-11,112.35,113.24,111.12,111.15,12274300.0,112.402,2665
2004-03-12,111.68,112.7,111.6,112.54,9095900.0,112.12,2679
2004-03-15,112.22,112.33,110.9,111.2,9257200.0,111.505,2824
2004-03-16,111.76,112.05,110.88,111.75,6826700.0,111.623,2474
2004-03-17,112.2,113.23,112.13,113.01,7018200.0,112.768,2317
2004-03-18,112.71,113.23,111.93,113.05,7390500.0,112.634,2543
2004-03-19,112.45,112.57,111.05,111.06,7749200.0,111.794,2102
2004-03-22,110.48,110.57,109.1,109.68,8921400.0,109.859,2577
2004-03-23,110.15,110.39,109.37,109.48,9044100.0,109.969,2590
2004-03-24,109.58,110.14,108.85,109.52,9183100.0,109.513,2423
2004-03-25,110.0,111.3,109.8,111.01,6678700.0,110.576,2475
2004-03-26,111.0,111.79,110.8,111.0,6295500.0,111.281,2176
2004-03-29,111.73,112.73,111.68,112.57,5756400.0,112.335,2202
2004-03-30,112.39,113.07,112.22,112.99,5865600.0,112.637,2214
2004-03-31,113.02,113.36,112.38,113.1,7105100.0,112.851,2572
2004-04-01,113.12,113.87,113.06,113.75,7494200.0,113.486,2413
2004-04-02,114.84,114.84,113.95,114.62,8127600.0,114.399,2533
2004-04-05,114.56,115.37,114.45,115.26,4888500.0,114.796,1984
2004-04-06,114.87,115.16,114.62,114.92,5336300.0,114.909,1993
2004-04-07,114.98,114.98,114.13,114.63,6291300.0,114.489,2051
2004-04-08,115.32,115.39,113.74,114.39,7503800.0,114.519,2152
2004-04-12,114.64,115.08,114.58,114.85,4201900.0,114.833,1928
2004-04-13,115.28,115.28,113.08,113.25,8063500.0,113.938,2551
2004-04-14,112.62,113.62,112.57,113.4,9226500.0,113.089,2615
2004-04-15,113.4,113.76,112.36,112.93,6615400.0,113.123,2767
2004-04-16,113.36,114.05,112.98,113.85,7557900.0,113.638,2464
2004-04-19,113.57,113.98,0.87,113.85,4369800.0,113.569,1823
2004-04-20,114.15,114.3,111.78,111.88,7635500.0,113.386,2201
2004-04-21,112.26,112.94,111.9,112.74,7488300.0,112.388,2602
2004-04-22,112.47,114.67,112.44,114.16,8136500.0,113.8,2652
2004-04-23,114.42,114.56,113.86,114.4,5612900.0,114.254,2231
2004-04-26,114.57,114.94,113.61,114.23,4602900.0,114.181,2262
2004-04-27,114.18,115.1,0.79,114.23,5227400.0,114.539,2243
2004-04-28,113.86,113.86,112.51,112.88,6672200.0,113.06,2456
2004-04-29,112.7,113.32,111.17,111.94,8918900.0,112.302,2828
2004-04-30,112.12,112.38,110.9,111.04,6102800.0,111.727,2579
2004-05-03,111.42,112.28,111.4,112.1,4506100.0,111.903,2224
2004-05-04,112.2,113.25,111.66,112.07,7517200.0,112.252,2653
2004-05-05,112.42,112.9,0.79,112.73,6856500.0,112.536,2190
2004-05-06,111.97,112.4,111.02,111.84,6757900.0,111.691,2234
2004-05-07,111.18,112.19,110.06,110.12,8075300.0,111.072,2648
2004-05-10,109.41,109.74,108.38,108.92,10098700.0,108.996,2830
2004-05-11,109.4,110.04,109.33,109.77,6820200.0,109.751,2374
2004-05-12,109.61,110.51,108.09,110.46,11666300.0,109.296,2953
2004-05-13,109.73,110.81,109.63,109.91,6940900.0,110.184,2418
2004-05-14,109.98,110.72,109.3,110.03,6414600.0,110.065,2378
2004-05-17,108.9,109.47,108.41,109.09,6708300.0,108.993,2301
2004-05-18,109.5,109.94,109.34,109.65,5050200.0,109.681,2128
2004-05-19,110.55,111.18,109.2,109.2,7268100.0,110.418,2276
2004-05-20,109.5,109.84,109.04,109.65,3998900.0,109.541,1688
2004-05-21,109.95,110.54,109.47,109.86,5578700.0,109.976,2086
2004-05-24,110.54,110.74,109.68,110.22,4315700.0,110.143,1969
2004-05-25,109.96,111.98,109.61,111.84,7235400.0,110.912,2254
2004-05-26,111.69,112.26,111.53,112.2,5308000.0,111.909,1999
2004-05-27,112.54,113.0,112.06,112.9,5222700.0,112.6,1997
2004-05-28,112.76,112.86,112.4,112.82,2702000.0,112.619,1472
2004-06-01,112.46,112.85,111.88,112.75,5205100.0,112.414,2315
2004-06-02,113.0,113.48,112.47,113.13,4465800.0,112.936,1930
2004-06-03,112.77,113.15,112.09,112.09,4546000.0,112.661,2068
2004-06-04,113.02,113.58,112.71,112.95,4415800.0,113.084,1806
2004-06-07,113.5,114.78,113.42,114.67,4500900.0,114.106,2384
2004-06-08,114.4,114.92,114.17,114.84,4572500.0,114.543,1561
2004-06-09,114.57,114.69,113.72,113.78,4716600.0,114.191,2142
2004-06-10,114.01,114.3,113.93,114.3,2647700.0,114.134,1375
2004-06-14,113.82,113.82,112.88,113.22,4820800.0,113.3,1877
2004-06-15,113.91,114.44,113.51,114.03,4895500.0,114.038,1751
2004-06-16,114.03,114.2,113.7,113.98,2958600.0,113.965,1674
2004-06-17,113.79,114.07,113.36,113.85,3919200.0,113.706,2045
2004-06-18,113.25,114.19,113.22,113.67,4199100.0,113.818,2006
2004-06-21,113.76,114.13,113.15,113.17,4432900.0,113.671,1798
2004-06-22,113.13,113.84,112.67,113.82,4944800.0,113.234,2030
2004-06-23,113.58,114.84,113.43,114.75,5002800.0,114.012,1762
2004-06-24,114.5,114.93,114.26,114.42,3492700.0,114.621,1818
2004-06-25,114.32,114.94,113.68,113.78,3968600.0,114.355,2059
2004-06-28,114.53,114.59,113.43,113.49,3714200.0,114.097,2099
2004-06-29,113.5,114.17,113.42,113.88,4381900.0,113.871,2165
2004-06-30,113.99,114.79,113.65,114.5,5864800.0,114.084,2512
2004-07-01,114.28,114.38,112.62,112.97,6277200.0,113.3,2475
2004-07-02,113.1,113.27,112.6,112.92,4992000.0,112.94,1748
2004-07-06,112.41,112.45,111.64,111.89,4550600.0,112.037,2001
2004-07-07,111.75,112.57,111.75,112.17,3918900.0,112.176,1842
2004-07-08,111.75,112.28,111.2,111.45,6024000.0,111.735,2038
2004-07-09,111.67,111.93,111.38,111.68,4054500.0,111.653,1788
2004-07-13,111.88,112.0,111.63,111.78,3073000.0,111.848,1587
2004-07-14,111.29,112.39,111.12,111.54,5835700.0,111.767,1997
2004-07-15,111.69,111.86,110.79,110.79,5687800.0,111.415,1991
2004-07-16,111.67,111.67,110.45,110.67,4149200.0,111.081,1956
2004-07-19,110.68,110.96,110.01,110.27,5927500.0,110.545,2032
2004-07-20,110.46,111.81,110.29,111.7,4338400.0,110.879,2120
2004-07-21,111.84,112.06,109.47,109.52,5660900.0,111.013,2288
2004-07-22,109.35,110.38,108.78,109.83,7622300.0,109.544,2422
2004-07-23,109.65,109.69,108.7,109.04,5451700.0,109.193,2367
2004-07-26,109.21,109.43,108.26,108.83,4944000.0,108.746,2380
2004-07-27,109.09,110.09,108.99,109.79,5465000.0,109.448,2315
2004-07-28,109.6,110.36,108.61,110.09,5966700.0,109.396,2384
2004-07-29,110.45,110.85,110.02,110.52,7179000.0,110.446,2206
2004-07-30,110.37,110.88,110.11,110.82,4392700.0,110.466,1991
2004-08-02,110.19,111.36,110.06,111.09,3660400.0,110.744,1768
2004-08-03,110.89,111.04,110.18,110.18,3816500.0,110.705,2022
2004-08-04,109.89,110.74,109.65,110.2,5045600.0,110.176,2205
2004-08-05,110.35,110.38,108.27,108.38,5249400.0,109.286,2093
2004-08-06,107.72,107.96,106.62,106.89,7490100.0,107.383,2948
2004-08-09,107.0,107.48,106.88,106.98,4764300.0,107.18,2174
2004-08-10,107.26,108.41,107.26,108.17,5648600.0,107.801,2255
2004-08-11,107.7,108.33,107.1,108.17,6258300.0,107.746,2212
2004-08-12,107.62,107.95,106.74,106.99,5714900.0,107.251,2128
2004-08-13,107.12,107.34,106.6,107.13,4934900.0,107.006,1704
2004-08-16,107.15,108.62,107.1,108.37,3494700.0,108.21,1762
2004-08-17,108.75,109.27,108.57,108.92,3745100.0,108.814,1814
2004-08-18,108.54,110.14,108.49,110.05,5110300.0,109.428,1911
2004-08-19,109.86,110.01,109.2,109.71,4025400.0,109.615,1887
2004-08-20,109.67,110.63,109.51,110.48,4603700.0,110.152,1918
2004-08-23,110.59,110.77,110.06,110.27,3608100.0,110.449,1618
2004-08-24,110.69,110.7,109.86,110.3,2838100.0,110.197,1647
2004-08-25,110.3,111.26,109.91,110.99,4095900.0,110.776,1959
2004-08-26,110.99,111.3,110.85,111.06,3830000.0,111.115,1685
2004-08-27,111.23,111.63,111.06,111.46,2763300.0,111.391,1385
2004-08-30,111.23,111.33,110.46,110.56,3336800.0,110.887,1580
2004-08-31,110.7,111.15,110.11,111.15,4096700.0,110.59,1839
2004-09-01,110.94,111.64,110.5,111.34,3780000.0,111.186,1703
2004-09-02,111.32,112.66,111.26,112.63,4814800.0,111.935,2168
2004-09-03,112.27,112.81,112.01,112.1,3811600.0,112.296,2015
2004-09-07,112.65,113.13,112.34,112.9,5050300.0,112.696,2489
2004-09-08,112.68,113.04,112.31,112.56,3870600.0,112.587,1917
2004-09-09,112.56,112.88,112.04,112.43,3797600.0,112.497,1861
2004-09-10,112.43,113.27,112.1,113.05,3853500.0,112.683,1871
2004-09-13,113.3,113.73,113.04,113.45,3829700.0,113.378,1967
2004-09-14,113.29,113.69,113.2,113.63,2914600.0,113.439,1483
2004-09-15,113.33,113.36,112.7,112.76,4543500.0,112.94,1897
2004-09-16,112.94,113.37,112.9,113.18,2975400.0,113.151,1465
2004-09-17,112.91,113.35,112.69,113.1,3259800.0,113.055,1590
2004-09-20,112.63,112.98,112.28,112.46,4732600.0,112.574,1838
2004-09-21,112.75,113.47,112.55,112.99,4190200.0,112.98,1757
2004-09-22,112.52,112.52,111.5,111.51,5187700.0,111.875,2303
2004-09-23,111.58,111.7,110.97,110.97,4528400.0,111.343,1946
2004-09-24,111.15,111.76,111.14,111.43,3558400.0,111.416,1844
