date,open,high,low,close,volume,average,barCount
2024-08-12,33.92,34.6,32.95,33.64,4336605.0,33.82,12958
2024-08-13,33.58,35.13,33.54,34.64,5721082.0,34.462,10748
2024-08-14,34.64,34.74,33.43,33.56,3728559.0,33.859,10761
2024-08-15,33.71,34.12,32.3,32.5,6259175.0,33.177,14231
2024-08-16,33.37,34.14,32.86,34.03,4262124.0,33.584,11941
2024-08-19,33.47,33.8,33.1,33.62,2611106.0,33.44,8015
2024-08-20,34.52,34.76,33.35,33.92,4960430.0,33.914,12795
2024-08-21,33.89,35.15,33.54,35.13,4424259.0,34.357,13337
2024-08-22,34.66,34.73,34.24,34.35,3369072.0,34.435,9130
2024-08-23,34.81,36.44,34.65,36.28,12733984.0,35.662,29453
2024-08-26,36.37,36.41,35.93,36.09,3841897.0,36.183,9919
2024-08-27,35.56,35.58,34.99,35.38,2705207.0,35.254,6540
2024-08-28,34.1,34.2,32.93,33.52,8090291.0,33.539,19262
2024-08-29,34.3,34.83,33.53,33.69,5416420.0,34.123,12568
2024-08-30,33.89,34.07,32.84,33.37,5193521.0,33.401,12286
2024-09-03,33.64,33.65,32.7,32.98,5802007.0,32.959,14427
2024-09-04,32.11,33.3,31.93,33.04,4617199.0,32.568,10368
2024-09-05,32.24,32.59,31.71,31.85,4365007.0,32.098,10331
2024-09-06,32.29,32.38,30.25,30.41,8268399.0,30.801,19354
2024-09-09,31.53,32.58,31.17,32.51,5342109.0,31.91,10977
2024-09-10,32.4,33.06,32.15,33.0,2491680.0,32.59,6016
2024-09-11,32.33,33.01,31.58,32.8,5450182.0,32.354,10153
2024-09-12,32.87,33.35,32.61,33.25,4058191.0,33.035,9047
2024-09-13,32.87,34.22,32.8,34.04,7146688.0,33.746,12283
2024-09-16,33.31,33.32,32.69,32.98,3853120.0,32.977,8386
2024-09-17,33.75,34.96,33.53,34.1,8793363.0,34.426,19061
2024-09-18,34.08,34.93,33.66,34.15,6133555.0,34.258,15963
2024-09-19,36.03,36.39,35.66,36.01,4799650.0,36.037,11029
2024-09-20,35.85,36.19,35.52,35.8,3323505.0,35.857,6794
2024-09-23,36.04,36.35,35.89,36.04,3249160.0,36.107,6515
2024-09-24,36.14,36.69,35.7,36.64,4552653.0,36.154,9952
2024-09-25,36.16,36.44,35.83,35.97,2586678.0,36.127,6767
2024-09-26,36.65,37.52,36.52,36.84,10044867.0,37.045,21231
2024-09-27,37.44,37.94,37.25,37.39,6837808.0,37.624,12129
2024-09-30,36.42,36.49,35.86,36.13,5542561.0,36.217,11271
2024-10-01,36.08,36.1,34.7,35.13,11482968.0,35.396,17826
2024-10-02,34.63,35.51,34.14,34.24,6339108.0,34.813,12805
2024-10-03,34.41,34.75,34.07,34.72,4081087.0,34.389,7557
2024-10-04,35.03,35.6,34.58,35.52,4978331.0,35.196,8621
2024-10-07,35.92,36.73,35.7,36.06,4722198.0,36.219,11083
2024-10-08,35.63,35.98,35.16,35.4,4758671.0,35.491,10842
2024-10-09,35.21,35.49,34.57,34.68,4418490.0,35.039,6426
2024-10-10,34.76,34.76,33.47,33.95,4917812.0,34.141,7912
2024-10-11,34.95,36.15,34.94,35.94,7335158.0,35.546,16863
2024-10-14,36.87,37.81,36.82,37.57,9136789.0,37.465,18799
2024-10-15,37.52,38.74,36.88,38.17,11015312.0,37.894,21010
2024-10-16,38.66,38.93,38.24,38.58,4310746.0,38.609,11910
2024-10-17,38.14,38.54,37.94,38.05,3954086.0,38.16,8575
2024-10-18,38.64,39.36,38.57,39.07,9800146.0,39.079,22786
2024-10-21,38.64,38.67,38.03,38.57,4206776.0,38.376,8944
2024-10-22,38.18,38.55,37.89,38.41,4633167.0,38.306,8733
2024-10-23,37.86,38.07,37.09,37.81,5539522.0,37.635,10329
2024-10-24,38.46,38.92,38.3,38.87,5297067.0,38.617,10788
2024-10-25,38.73,39.2,37.47,38.01,10150597.0,38.458,17796
2024-10-28,39.25,39.84,38.96,39.67,10237097.0,39.387,21880
2024-10-29,40.55,41.96,40.37,41.33,16232943.0,41.237,41821
2024-10-30,40.87,41.28,40.63,40.88,5051058.0,40.95,9243
2024-10-31,40.98,41.01,39.73,39.78,11425666.0,40.292,25335
2024-11-01,39.92,40.8,39.1,39.37,9120779.0,39.86,21099
2024-11-04,39.02,39.11,38.17,38.25,6485749.0,38.624,12888
2024-11-05,39.42,40.12,39.12,39.51,6163685.0,39.645,15556
2024-11-06,42.31,43.63,41.86,43.4,21074632.0,42.624,46899
2024-11-07,42.72,43.84,42.47,43.6,8283476.0,43.33,20432
2024-11-08,43.45,44.09,43.11,43.69,8047189.0,43.602,19146
2024-11-11,46.66,49.89,46.53,49.57,18258924.0,48.224,46390
2024-11-12,49.02,51.26,48.51,51.05,12536081.0,49.915,32515
2024-11-13,51.23,53.26,50.86,51.04,18632431.0,52.031,59915
2024-11-14,52.02,52.3,49.7,49.73,11395530.0,50.658,43364
2024-11-15,50.83,52.17,49.92,52.13,9731658.0,51.019,35990
2024-11-18,51.5,52.81,51.04,52.13,14055156.0,51.916,47485
2024-11-19,52.16,53.66,51.92,52.7,17578540.0,52.918,57829
2024-11-20,53.88,54.17,53.06,53.72,15331413.0,53.705,46107
2024-11-21,55.4,56.51,54.42,55.9,18306398.0,55.582,62666
2024-11-22,55.65,56.86,55.32,56.49,14659830.0,56.251,47384
2024-11-25,55.4,55.48,53.68,54.02,14034103.0,54.445,49526
2024-11-26,52.45,53.99,51.54,51.7,13796493.0,52.657,40859
2024-11-27,53.84,55.49,53.67,55.03,12300828.0,54.65,36162
2024-11-29,55.47,56.36,55.21,55.21,5747512.0,55.801,21976
2024-12-02,54.66,55.54,53.75,54.48,12216206.0,54.772,34895
2024-12-03,53.63,54.94,53.29,54.46,9569352.0,54.353,29651
2024-12-04,54.61,56.61,53.91,56.42,12429167.0,55.122,42909
2024-12-05,58.59,59.16,55.7,56.4,16963355.0,57.622,54034
2024-12-06,56.61,58.21,56.18,57.8,10432608.0,57.205,39944
2024-12-09,56.42,57.25,54.64,54.73,9659763.0,55.769,32226
2024-12-10,55.81,55.99,53.63,54.9,9091349.0,54.639,32221
2024-12-11,56.18,57.98,56.05,57.72,9131135.0,57.236,31114
2024-12-12,57.77,58.44,56.47,56.92,8292432.0,57.528,32122
2024-12-13,57.2,58.09,56.73,57.91,7948145.0,57.642,29525
2024-12-16,59.42,61.46,59.38,60.22,13679789.0,60.589,50275
2024-12-17,61.36,61.75,60.16,60.73,11101173.0,60.934,40741
2024-12-18,59.58,59.79,56.82,57.18,15472391.0,58.452,58231
2024-12-19,58.2,58.48,54.28,54.72,16740244.0,56.11,55987
2024-12-20,54.08,55.66,53.93,54.81,10592136.0,54.912,31098
2024-12-23,54.29,54.34,52.5,52.87,7787666.0,53.149,29458
2024-12-24,55.04,56.41,54.88,56.23,5549660.0,55.85,20216
2024-12-26,54.42,54.96,54.06,54.3,5063402.0,54.424,18548
2024-12-27,54.77,54.81,52.96,53.68,10192244.0,53.626,24969
2024-12-30,52.82,53.93,51.77,53.55,8649856.0,52.659,28212
2024-12-31,54.46,54.72,52.9,53.05,5041237.0,53.64,19662
2025-01-02,54.89,55.73,54.59,55.37,8630341.0,55.212,29187
2025-01-03,55.25,56.41,54.98,55.96,6155452.0,55.763,19324
2025-01-06,56.37,58.46,56.24,58.17,10572123.0,57.737,34732
2025-01-07,57.33,57.38,54.58,54.79,13683281.0,55.636,42636
2025-01-08,54.23,54.61,52.51,53.34,10869350.0,53.672,33884
2025-01-10,53.69,54.54,52.4,53.84,9004675.0,53.574,27152
2025-01-13,51.65,53.33,50.69,53.22,9051534.0,52.043,29563
2025-01-14,55.04,55.32,54.19,54.83,5774251.0,54.881,21033
2025-01-15,56.14,57.34,56.08,56.64,9747302.0,56.503,26587
2025-01-16,56.53,57.28,55.31,57.09,5968018.0,56.618,22375
2025-01-17,58.51,60.4,58.26,59.62,16008355.0,59.589,49939
2025-01-21,59.87,61.07,58.41,60.42,11776702.0,60.059,41954
2025-01-22,59.53,59.85,58.77,59.38,7816320.0,59.347,27166
2025-01-23,58.23,60.81,58.17,58.79,27310345.0,59.502,92397
2025-01-24,59.93,61.06,59.57,59.7,9207634.0,60.275,31931
2025-01-27,57.31,58.2,56.16,57.67,11000687.0,57.179,37014
2025-01-28,58.34,59.05,57.54,57.58,5498449.0,58.27,21524
2025-01-29,58.11,59.67,57.66,59.34,7366533.0,58.627,29280
2025-01-30,59.73,60.67,59.61,59.72,6196002.0,60.064,26372
2025-01-31,59.61,60.4,57.65,57.71,8121977.0,58.728,30708
2025-02-03,53.95,58.13,53.69,57.58,14446351.0,56.23,60078
2025-02-04,56.5,57.43,55.74,56.13,11678367.0,56.535,41567
2025-02-05,56.21,56.47,54.87,55.33,4217199.0,55.6,16827
2025-02-06,55.92,56.31,54.42,55.12,5320325.0,55.183,20125
2025-02-07,56.75,57.05,54.37,54.47,8356963.0,55.595,29984
2025-02-10,55.6,55.77,55.08,55.38,3948703.0,55.371,13215
2025-02-11,55.11,55.36,53.88,54.11,6049613.0,54.457,17513
2025-02-12,53.83,55.56,53.71,55.16,6228926.0,54.745,23400
2025-02-13,54.56,54.87,54.12,54.74,5055327.0,54.502,13866
2025-02-14,54.93,56.36,54.76,55.33,5275055.0,55.554,16517
2025-02-18,54.9,54.98,53.03,53.51,6787199.0,53.825,19933
2025-02-19,54.8,54.99,54.22,54.65,5092374.0,54.663,15578
2025-02-20,55.63,56.2,55.02,56.04,5300321.0,55.709,16717
2025-02-21,56.39,56.54,53.79,53.92,8916970.0,55.012,26228
2025-02-24,54.25,54.46,53.19,53.41,6215886.0,53.732,19244
2025-02-25,50.66,50.66,48.67,50.03,21681597.0,49.589,65514
2025-02-26,48.72,50.22,46.69,47.96,20638012.0,48.432,56820
2025-02-27,49.03,49.08,46.9,47.35,8515243.0,47.93,28055
2025-02-28,46.55,48.44,46.07,47.9,11465811.0,47.422,39476
2025-03-03,52.98,53.03,48.36,48.9,17289001.0,50.666,67106
2025-03-04,47.03,50.55,46.28,49.39,14073263.0,48.488,52175
2025-03-05,51.01,51.5,49.76,51.44,8470366.0,50.771,34140
2025-03-06,51.15,52.01,49.89,50.64,8091490.0,50.845,30239
2025-03-07,50.67,51.81,49.14,49.43,11299186.0,50.136,44346
2025-03-10,46.98,47.12,43.96,44.91,19884197.0,45.282,54987
2025-03-11,46.28,47.55,44.89,47.24,9420718.0,46.367,36052
2025-03-12,47.37,47.64,45.8,47.15,5466059.0,46.773,19579
2025-03-13,47.13,47.27,45.38,45.52,8379156.0,46.086,23309
2025-03-14,47.38,48.55,47.0,48.14,9184949.0,47.955,26577
2025-03-17,47.16,48.23,46.87,48.06,5666436.0,47.677,16846
2025-03-18,46.83,46.92,46.09,46.81,6136101.0,46.512,17571
2025-03-19,47.74,48.94,47.55,48.61,7043215.0,48.193,20604
2025-03-20,48.4,49.22,47.49,47.85,4990093.0,48.216,12562
2025-03-21,47.56,47.99,47.26,47.7,4063447.0,47.62,7863
2025-03-24,49.64,50.5,49.6,50.18,4878447.0,50.094,13107
2025-03-25,49.88,50.24,49.5,50.14,3337550.0,49.973,10541
2025-03-26,49.75,50.01,48.77,49.18,5170843.0,49.272,16279
2025-03-27,49.08,49.8,48.8,49.44,5257021.0,49.4,13749
2025-03-28,48.47,48.64,47.43,47.56,6590239.0,47.821,17299
2025-03-31,46.87,47.68,46.35,46.81,3458386.0,47.102,11412
2025-04-01,47.53,48.65,46.84,48.3,5371918.0,48.09,14485
2025-04-02,48.13,49.71,48.05,49.41,7938506.0,49.104,16951
2025-04-03,46.59,47.04,46.11,46.57,8357603.0,46.569,22990
2025-04-04,46.95,48.11,46.43,47.71,15207360.0,47.348,42187
2025-04-07,43.67,46.15,43.0,44.27,28040360.0,44.427,96861
2025-04-08,45.55,45.65,43.26,43.59,9715082.0,44.308,30748
2025-04-09,43.59,47.19,43.54,46.83,18967536.0,45.552,69973
2025-04-10,46.41,46.48,44.51,45.17,9300531.0,45.296,33329
2025-04-11,46.63,47.88,46.18,47.67,10420043.0,47.197,32669
2025-04-14,48.29,48.8,47.55,48.28,6421330.0,48.124,22024
2025-04-15,48.79,49.19,47.69,47.74,4933887.0,48.437,14720
2025-04-16,47.58,48.64,47.35,47.96,5012220.0,47.934,15557
2025-04-17,48.15,48.65,47.62,48.26,5182716.0,48.185,13414
2025-04-21,49.63,50.42,49.1,49.72,11456001.0,49.81,33720
2025-04-22,51.0,52.27,50.89,52.08,15639522.0,51.786,40192
2025-04-23,53.47,53.84,52.27,53.2,10220731.0,53.156,34701
2025-04-24,52.76,53.31,52.65,53.26,3736644.0,53.046,11150
2025-04-25,53.62,54.58,53.48,54.27,7456579.0,54.1,21753
2025-04-28,54.09,54.17,53.12,53.88,4680055.0,53.619,12883
2025-04-29,53.96,54.31,53.76,54.22,5555356.0,54.078,14174
2025-04-30,53.71,53.76,52.76,53.51,5948745.0,53.396,17045
2025-05-01,55.0,55.51,54.52,54.95,9599917.0,55.05,25855
2025-05-02,55.16,55.74,54.98,55.19,7690697.0,55.367,18431
2025-05-05,53.52,53.97,53.19,53.63,4333409.0,53.528,13014
2025-05-06,53.24,54.11,53.02,53.97,3201815.0,53.579,8627
2025-05-07,54.99,55.46,54.45,54.68,7010708.0,54.968,21734
2025-05-08,56.55,57.83,56.31,57.62,11198350.0,57.158,27458
2025-05-09,58.56,59.01,58.16,58.66,6219164.0,58.584,19334
2025-05-12,59.18,59.48,57.24,57.88,7347272.0,58.45,20221
2025-05-13,58.99,59.75,58.46,59.62,6482727.0,59.143,19280
2025-05-14,59.19,59.35,58.32,58.74,8018322.0,58.819,25274
2025-05-15,58.29,59.25,57.62,58.67,7695707.0,58.418,22311
2025-05-16,58.88,59.5,58.77,59.2,7088185.0,59.137,17918
2025-05-19,58.29,60.05,58.22,59.99,8907504.0,59.397,27453
2025-05-20,59.48,61.05,59.2,60.91,8555413.0,60.135,25927
2025-05-21,60.51,62.52,60.33,61.79,21051153.0,61.484,63600
2025-05-22,63.35,63.69,62.82,63.23,11934575.0,63.293,39278
2025-05-23,61.82,62.61,61.43,61.83,10285626.0,62.128,36151
2025-05-27,62.84,63.04,61.83,62.5,11213017.0,62.558,34188
2025-05-28,61.84,62.02,60.76,60.79,9000608.0,61.218,26506
2025-05-29,61.58,61.61,59.9,59.99,14685526.0,60.599,40644
2025-05-30,60.04,60.25,58.86,59.46,8580139.0,59.566,26811
2025-06-02,59.09,59.55,58.88,59.36,5795592.0,59.224,16957
2025-06-03,59.97,60.78,59.72,60.4,7945575.0,60.342,24370
2025-06-04,59.67,60.0,59.17,59.64,5365220.0,59.628,13544
2025-06-05,60.15,60.16,57.7,57.87,12742579.0,58.801,35162
2025-06-06,59.09,59.97,59.06,59.26,6863311.0,59.503,22291
2025-06-09,61.14,61.86,60.78,61.77,7375117.0,61.419,25214
2025-06-10,62.37,62.76,61.56,62.29,6410458.0,62.066,19794
2025-06-11,62.39,62.78,61.61,61.84,5530713.0,62.208,19558
2025-06-12,60.69,61.65,60.52,60.7,5428629.0,61.031,17587
2025-06-13,59.63,60.3,59.18,59.74,7060341.0,59.74,23865
2025-06-16,60.61,61.95,60.52,61.8,8578813.0,61.36,27046
2025-06-17,60.04,60.13,58.7,59.5,9509908.0,59.417,32041
2025-06-18,59.07,59.89,58.83,58.97,6834519.0,59.307,23033
2025-06-20,60.27,60.32,58.14,58.67,5690482.0,59.117,17502
2025-06-23,57.49,58.76,56.62,58.67,11579995.0,57.936,36473
2025-06-24,59.77,60.46,59.56,60.06,5987321.0,59.984,17843
2025-06-25,61.33,61.52,60.71,61.27,7236845.0,61.2,22685
2025-06-26,60.92,61.28,60.57,61.14,4983047.0,60.984,14008
2025-06-27,60.68,61.25,60.47,60.72,6713810.0,60.78,21150
2025-06-30,61.28,61.31,60.62,61.21,5759647.0,61.059,17400
2025-07-01,60.6,60.93,59.83,59.84,7379767.0,60.246,20128
2025-07-02,61.11,62.47,61.02,62.42,14940277.0,61.967,40439
2025-07-03,62.21,62.93,62.02,62.19,5812674.0,62.462,18421
2025-07-07,61.63,61.77,61.05,61.4,7132284.0,61.464,18132
2025-07-08,61.89,62.11,61.4,61.82,5893924.0,61.815,15898
2025-07-09,62.3,63.76,61.64,63.58,12459376.0,62.818,31500
2025-07-10,63.14,64.81,62.8,64.5,14490097.0,63.992,40512
2025-07-11,66.89,67.24,66.29,67.21,12404433.0,66.89,37312
2025-07-14,69.17,69.46,67.73,68.18,11298651.0,68.58,34610
2025-07-15,66.92,67.4,65.77,66.16,14528938.0,66.553,44416
2025-07-16,67.55,68.24,67.15,67.83,9395353.0,67.721,32585
2025-07-17,67.03,68.22,66.82,67.65,6122757.0,67.573,20753
2025-07-18,67.54,67.84,66.54,66.68,12105941.0,67.127,32658
2025-07-21,67.21,67.8,66.23,66.33,7668762.0,67.079,20433
2025-07-22,67.77,68.38,66.79,67.82,8390601.0,67.69,26743
2025-07-23,67.12,67.5,66.66,67.29,6050082.0,67.08,19350
